parti,stemmested,year,stemmer
K. Kristendemokraterne,Ringkøbing-Skjern,2011,5.129951506565684
K. Kristendemokraterne,Ringkøbing-Skjern,2015,6.49179037336932
K. Kristendemokraterne,Ringkøbing-Skjern,2019,16.37644866344418
K. Kristendemokraterne,Ringkøbing-Skjern,2022,4.175359210178356
K. Kristendemokraterne,Skive,2007,1.0061143282326679
K. Kristendemokraterne,Skive,2011,0.8312738710402157
K. Kristendemokraterne,Skive,2015,0.8042004519473614
K. Kristendemokraterne,Skive,2019,1.7264231096006797
K. Kristendemokraterne,Skive,2022,0.6978048951539378
K. Kristendemokraterne,Struer,2007,1.999863023080611
K. Kristendemokraterne,Struer,2011,5.526153000206199
K. Kristendemokraterne,Struer,2015,1.273931193320858
K. Kristendemokraterne,Struer,2019,4.074626865671642
K. Kristendemokraterne,Struer,2022,1.1721113127646703
K. Kristendemokraterne,Viborg,2007,1.4632643630949325
K. Kristendemokraterne,Viborg,2011,1.0451100203679589
K. Kristendemokraterne,Viborg,2015,1.034609967133946
K. Kristendemokraterne,Viborg,2019,2.365115807954622
K. Kristendemokraterne,Viborg,2022,0.6806732599868582
K. Kristendemokraterne,Brønderslev,2007,1.1556883596256098
K. Kristendemokraterne,Brønderslev,2011,0.8943159343021756
K. Kristendemokraterne,Brønderslev,2015,1.008626410086264
K. Kristendemokraterne,Brønderslev,2019,1.5513926767112263
K. Kristendemokraterne,Brønderslev,2022,0.38444542642509943
K. Kristendemokraterne,Frederikshavn,2007,0.9378429611892647
K. Kristendemokraterne,Frederikshavn,2011,0.7449941836002277
K. Kristendemokraterne,Frederikshavn,2015,0.8808875648466793
K. Kristendemokraterne,Frederikshavn,2019,1.773211363575395
K. Kristendemokraterne,Frederikshavn,2022,0.47399857526439804
K. Kristendemokraterne,Hjørring,2007,1.0445962233828847
K. Kristendemokraterne,Hjørring,2011,0.8782965240890876
K. Kristendemokraterne,Hjørring,2015,0.9230547342611957
K. Kristendemokraterne,Hjørring,2019,1.6547228028267145
K. Kristendemokraterne,Hjørring,2022,0.5334735893004734
K. Kristendemokraterne,Jammerbugt,2007,1.456133964324718
K. Kristendemokraterne,Jammerbugt,2011,0.9233463344742497
K. Kristendemokraterne,Jammerbugt,2015,0.7889626153099207
K. Kristendemokraterne,Jammerbugt,2019,1.630049610205528
K. Kristendemokraterne,Jammerbugt,2022,0.6541325544081952
K. Kristendemokraterne,Læsø,2007,2.033405954974582
K. Kristendemokraterne,Læsø,2011,0.6691449814126395
K. Kristendemokraterne,Læsø,2015,1.5236567762630313
K. Kristendemokraterne,Læsø,2019,2.0475020475020473
K. Kristendemokraterne,Læsø,2022,0.7317073170731707
K. Kristendemokraterne,Mariagerfjord,2007,0.9454680811464731
K. Kristendemokraterne,Mariagerfjord,2011,0.8628670888419805
K. Kristendemokraterne,Mariagerfjord,2015,0.7384126022417449
K. Kristendemokraterne,Mariagerfjord,2019,1.4240506329113924
K. Kristendemokraterne,Mariagerfjord,2022,0.3520048974594429
K. Kristendemokraterne,Morsø,2007,0.9484999648703717
K. Kristendemokraterne,Morsø,2011,0.8830801836806782
K. Kristendemokraterne,Morsø,2015,0.714390926498748
K. Kristendemokraterne,Morsø,2019,1.6361960362574897
K. Kristendemokraterne,Morsø,2022,0.4253978257444462
K. Kristendemokraterne,Rebild,2007,0.9483899426554918
K. Kristendemokraterne,Rebild,2011,0.6966947504860661
K. Kristendemokraterne,Rebild,2015,0.6708141736543143
K. Kristendemokraterne,Rebild,2019,1.401793866480477
K. Kristendemokraterne,Rebild,2022,0.35122152781364596
K. Kristendemokraterne,Thisted,2007,1.93837149251162
K. Kristendemokraterne,Thisted,2011,1.5496904078314713
K. Kristendemokraterne,Thisted,2015,1.415815872790011
K. Kristendemokraterne,Thisted,2019,2.4895197470030155
K. Kristendemokraterne,Thisted,2022,0.8063913984917495
K. Kristendemokraterne,Vesthimmerlands,2007,1.1751230273205497
K. Kristendemokraterne,Vesthimmerlands,2011,0.9321638913605356
K. Kristendemokraterne,Vesthimmerlands,2015,0.7828216566080644
K. Kristendemokraterne,Vesthimmerlands,2019,1.5281062397671457
K. Kristendemokraterne,Vesthimmerlands,2022,0.36010575257543986
K. Kristendemokraterne,Aalborg,2007,0.7745471877979028
K. Kristendemokraterne,Aalborg,2011,0.6493057423216715
K. Kristendemokraterne,Aalborg,2015,0.8901149985901432
K. Kristendemokraterne,Aalborg,2019,1.326648096564531
K. Kristendemokraterne,Aalborg,2022,0.35611866769721967
M. Moderaterne,København,2007,0.0
M. Moderaterne,København,2011,0.0
M. Moderaterne,København,2015,0.0
M. Moderaterne,København,2019,0.0
M. Moderaterne,København,2022,9.174680274591832
M. Moderaterne,Frederiksberg,2007,0.0
M. Moderaterne,Frederiksberg,2011,0.0
M. Moderaterne,Frederiksberg,2015,0.0
M. Moderaterne,Frederiksberg,2019,0.0
M. Moderaterne,Frederiksberg,2022,10.543955025637857
M. Moderaterne,Dragør,2007,0.0
M. Moderaterne,Dragør,2011,0.0
M. Moderaterne,Dragør,2015,0.0
M. Moderaterne,Dragør,2019,0.0
M. Moderaterne,Dragør,2022,14.045868539449138
M. Moderaterne,Tårnby,2007,0.0
M. Moderaterne,Tårnby,2011,0.0
M. Moderaterne,Tårnby,2015,0.0
M. Moderaterne,Tårnby,2019,0.0
M. Moderaterne,Tårnby,2022,8.61873072553157
M. Moderaterne,Albertslund,2007,0.0
M. Moderaterne,Albertslund,2011,0.0
M. Moderaterne,Albertslund,2015,0.0
M. Moderaterne,Albertslund,2019,0.0
M. Moderaterne,Albertslund,2022,6.900312659056206
M. Moderaterne,Ballerup,2007,0.0
M. Moderaterne,Ballerup,2011,0.0
M. Moderaterne,Ballerup,2015,0.0
M. Moderaterne,Ballerup,2019,0.0
M. Moderaterne,Ballerup,2022,9.496808245069719
M. Moderaterne,Brøndby,2007,0.0
M. Moderaterne,Brøndby,2011,0.0
M. Moderaterne,Brøndby,2015,0.0
M. Moderaterne,Brøndby,2019,0.0
M. Moderaterne,Brøndby,2022,7.627263897617551
M. Moderaterne,Gentofte,2007,0.0
M. Moderaterne,Gentofte,2011,0.0
M. Moderaterne,Gentofte,2015,0.0
M. Moderaterne,Gentofte,2019,0.0
M. Moderaterne,Gentofte,2022,14.38973879350658
M. Moderaterne,Gladsaxe,2007,0.0
M. Moderaterne,Gladsaxe,2011,0.0
M. Moderaterne,Gladsaxe,2015,0.0
M. Moderaterne,Gladsaxe,2019,0.0
M. Moderaterne,Gladsaxe,2022,10.8582228610978
M. Moderaterne,Glostrup,2007,0.0
M. Moderaterne,Glostrup,2011,0.0
M. Moderaterne,Glostrup,2015,0.0
M. Moderaterne,Glostrup,2019,0.0
M. Moderaterne,Glostrup,2022,10.865175520347934
M. Moderaterne,Herlev,2007,0.0
M. Moderaterne,Herlev,2011,0.0
M. Moderaterne,Herlev,2015,0.0
M. Moderaterne,Herlev,2019,0.0
M. Moderaterne,Herlev,2022,9.814592166044422
M. Moderaterne,Hvidovre,2007,0.0
M. Moderaterne,Hvidovre,2011,0.0
M. Moderaterne,Hvidovre,2015,0.0
M. Moderaterne,Hvidovre,2019,0.0
M. Moderaterne,Hvidovre,2022,9.707998892886797
M. Moderaterne,Høje-Taastrup,2007,0.0
M. Moderaterne,Høje-Taastrup,2011,0.0
M. Moderaterne,Høje-Taastrup,2015,0.0
M. Moderaterne,Høje-Taastrup,2019,0.0
M. Moderaterne,Høje-Taastrup,2022,9.329844123335988
M. Moderaterne,Ishøj,2007,0.0
M. Moderaterne,Ishøj,2011,0.0
M. Moderaterne,Ishøj,2015,0.0
M. Moderaterne,Ishøj,2019,0.0
M. Moderaterne,Ishøj,2022,8.420734167002824
M. Moderaterne,Lyngby-Taarbæk,2007,0.0
M. Moderaterne,Lyngby-Taarbæk,2011,0.0
M. Moderaterne,Lyngby-Taarbæk,2015,0.0
M. Moderaterne,Lyngby-Taarbæk,2019,0.0
M. Moderaterne,Lyngby-Taarbæk,2022,13.528846993104652
M. Moderaterne,Rødovre,2007,0.0
M. Moderaterne,Rødovre,2011,0.0
M. Moderaterne,Rødovre,2015,0.0
M. Moderaterne,Rødovre,2019,0.0
M. Moderaterne,Rødovre,2022,9.670300569360462
M. Moderaterne,Vallensbæk,2007,0.0
M. Moderaterne,Vallensbæk,2011,0.0
M. Moderaterne,Vallensbæk,2015,0.0
M. Moderaterne,Vallensbæk,2019,0.0
M. Moderaterne,Vallensbæk,2022,11.965811965811966
M. Moderaterne,Allerød,2007,0.0
M. Moderaterne,Allerød,2011,0.0
M. Moderaterne,Allerød,2015,0.0
M. Moderaterne,Allerød,2019,0.0
M. Moderaterne,Allerød,2022,12.097260769880537
M. Moderaterne,Egedal,2007,0.0
M. Moderaterne,Egedal,2011,0.0
M. Moderaterne,Egedal,2015,0.0
M. Moderaterne,Egedal,2019,0.0
M. Moderaterne,Egedal,2022,11.771678999928156
M. Moderaterne,Fredensborg,2007,0.0
M. Moderaterne,Fredensborg,2011,0.0
M. Moderaterne,Fredensborg,2015,0.0
M. Moderaterne,Fredensborg,2019,0.0
M. Moderaterne,Fredensborg,2022,11.863287377198052
M. Moderaterne,Frederikssund,2007,0.0
M. Moderaterne,Frederikssund,2011,0.0
M. Moderaterne,Frederikssund,2015,0.0
M. Moderaterne,Frederikssund,2019,0.0
M. Moderaterne,Frederikssund,2022,10.054945054945055
M. Moderaterne,Furesø,2007,0.0
M. Moderaterne,Furesø,2011,0.0
M. Moderaterne,Furesø,2015,0.0
M. Moderaterne,Furesø,2019,0.0
M. Moderaterne,Furesø,2022,11.517864279434098
M. Moderaterne,Gribskov,2007,0.0
M. Moderaterne,Gribskov,2011,0.0
M. Moderaterne,Gribskov,2015,0.0
M. Moderaterne,Gribskov,2019,0.0
M. Moderaterne,Gribskov,2022,14.231899344534016
M. Moderaterne,Halsnæs,2007,0.0
M. Moderaterne,Halsnæs,2011,0.0
M. Moderaterne,Halsnæs,2015,0.0
M. Moderaterne,Halsnæs,2019,0.0
M. Moderaterne,Halsnæs,2022,9.31875612397504
M. Moderaterne,Helsingør,2007,0.0
M. Moderaterne,Helsingør,2011,0.0
M. Moderaterne,Helsingør,2015,0.0
M. Moderaterne,Helsingør,2019,0.0
M. Moderaterne,Helsingør,2022,10.893811277688437
M. Moderaterne,Hillerød,2007,0.0
M. Moderaterne,Hillerød,2011,0.0
M. Moderaterne,Hillerød,2015,0.0
M. Moderaterne,Hillerød,2019,0.0
M. Moderaterne,Hillerød,2022,11.965446720185586
M. Moderaterne,Hørsholm,2007,0.0
M. Moderaterne,Hørsholm,2011,0.0
M. Moderaterne,Hørsholm,2015,0.0
M. Moderaterne,Hørsholm,2019,0.0
M. Moderaterne,Hørsholm,2022,14.004730486742188
M. Moderaterne,Rudersdal,2007,0.0
M. Moderaterne,Rudersdal,2011,0.0
M. Moderaterne,Rudersdal,2015,0.0
M. Moderaterne,Rudersdal,2019,0.0
M. Moderaterne,Rudersdal,2022,12.648755099170065
M. Moderaterne,Bornholm,2007,0.0
M. Moderaterne,Bornholm,2011,0.0
M. Moderaterne,Bornholm,2015,0.0
M. Moderaterne,Bornholm,2019,0.0
M. Moderaterne,Bornholm,2022,6.061957667666856
M. Moderaterne,Christiansø,2007,0.0
M. Moderaterne,Christiansø,2011,0.0
M. Moderaterne,Christiansø,2015,0.0
M. Moderaterne,Christiansø,2019,0.0
M. Moderaterne,Christiansø,2022,6.779661016949152
M. Moderaterne,Greve,2007,0.0
M. Moderaterne,Greve,2011,0.0
M. Moderaterne,Greve,2015,0.0
M. Moderaterne,Greve,2019,0.0
M. Moderaterne,Greve,2022,12.666892578786852
M. Moderaterne,Køge,2007,0.0
M. Moderaterne,Køge,2011,0.0
M. Moderaterne,Køge,2015,0.0
M. Moderaterne,Køge,2019,0.0
M. Moderaterne,Køge,2022,11.504047720494247
M. Moderaterne,Lejre,2007,0.0
M. Moderaterne,Lejre,2011,0.0
M. Moderaterne,Lejre,2015,0.0
M. Moderaterne,Lejre,2019,0.0
M. Moderaterne,Lejre,2022,11.595854359976125
M. Moderaterne,Roskilde,2007,0.0
M. Moderaterne,Roskilde,2011,0.0
M. Moderaterne,Roskilde,2015,0.0
M. Moderaterne,Roskilde,2019,0.0
M. Moderaterne,Roskilde,2022,12.752199568919826
M. Moderaterne,Solrød,2007,0.0
M. Moderaterne,Solrød,2011,0.0
M. Moderaterne,Solrød,2015,0.0
M. Moderaterne,Solrød,2019,0.0
M. Moderaterne,Solrød,2022,13.861788617886178
M. Moderaterne,Faxe,2007,0.0
M. Moderaterne,Faxe,2011,0.0
M. Moderaterne,Faxe,2015,0.0
M. Moderaterne,Faxe,2019,0.0
M. Moderaterne,Faxe,2022,10.81988950276243
M. Moderaterne,Guldborgsund,2007,0.0
M. Moderaterne,Guldborgsund,2011,0.0
M. Moderaterne,Guldborgsund,2015,0.0
M. Moderaterne,Guldborgsund,2019,0.0
M. Moderaterne,Guldborgsund,2022,9.152533361688553
M. Moderaterne,Holbæk,2007,0.0
M. Moderaterne,Holbæk,2011,0.0
M. Moderaterne,Holbæk,2015,0.0
M. Moderaterne,Holbæk,2019,0.0
M. Moderaterne,Holbæk,2022,10.916825254673682
M. Moderaterne,Kalundborg,2007,0.0
M. Moderaterne,Kalundborg,2011,0.0
M. Moderaterne,Kalundborg,2015,0.0
M. Moderaterne,Kalundborg,2019,0.0
M. Moderaterne,Kalundborg,2022,9.410192147034252
M. Moderaterne,Lolland,2007,0.0
M. Moderaterne,Lolland,2011,0.0
M. Moderaterne,Lolland,2015,0.0
M. Moderaterne,Lolland,2019,0.0
M. Moderaterne,Lolland,2022,7.412517245704252
M. Moderaterne,Næstved,2007,0.0
M. Moderaterne,Næstved,2011,0.0
M. Moderaterne,Næstved,2015,0.0
M. Moderaterne,Næstved,2019,0.0
M. Moderaterne,Næstved,2022,10.725055219437241
M. Moderaterne,Odsherred,2007,0.0
M. Moderaterne,Odsherred,2011,0.0
M. Moderaterne,Odsherred,2015,0.0
M. Moderaterne,Odsherred,2019,0.0
M. Moderaterne,Odsherred,2022,9.974771070827883
M. Moderaterne,Ringsted,2007,0.0
M. Moderaterne,Ringsted,2011,0.0
M. Moderaterne,Ringsted,2015,0.0
M. Moderaterne,Ringsted,2019,0.0
M. Moderaterne,Ringsted,2022,10.553416746871992
M. Moderaterne,Slagelse,2007,0.0
M. Moderaterne,Slagelse,2011,0.0
M. Moderaterne,Slagelse,2015,0.0
M. Moderaterne,Slagelse,2019,0.0
M. Moderaterne,Slagelse,2022,9.868295476235923
M. Moderaterne,Sorø,2007,0.0
M. Moderaterne,Sorø,2011,0.0
M. Moderaterne,Sorø,2015,0.0
M. Moderaterne,Sorø,2019,0.0
M. Moderaterne,Sorø,2022,10.394666666666666
M. Moderaterne,Stevns,2007,0.0
M. Moderaterne,Stevns,2011,0.0
M. Moderaterne,Stevns,2015,0.0
M. Moderaterne,Stevns,2019,0.0
M. Moderaterne,Stevns,2022,11.052248195483743
M. Moderaterne,Vordingborg,2007,0.0
M. Moderaterne,Vordingborg,2011,0.0
M. Moderaterne,Vordingborg,2015,0.0
M. Moderaterne,Vordingborg,2019,0.0
M. Moderaterne,Vordingborg,2022,11.590972415714683
M. Moderaterne,Assens,2007,0.0
M. Moderaterne,Assens,2011,0.0
M. Moderaterne,Assens,2015,0.0
M. Moderaterne,Assens,2019,0.0
M. Moderaterne,Assens,2022,8.156683840012585
M. Moderaterne,Faaborg-Midtfyn,2007,0.0
M. Moderaterne,Faaborg-Midtfyn,2011,0.0
M. Moderaterne,Faaborg-Midtfyn,2015,0.0
M. Moderaterne,Faaborg-Midtfyn,2019,0.0
M. Moderaterne,Faaborg-Midtfyn,2022,9.636670243752874
M. Moderaterne,Kerteminde,2007,0.0
M. Moderaterne,Kerteminde,2011,0.0
M. Moderaterne,Kerteminde,2015,0.0
M. Moderaterne,Kerteminde,2019,0.0
M. Moderaterne,Kerteminde,2022,9.327137059824585
M. Moderaterne,Langeland,2007,0.0
M. Moderaterne,Langeland,2011,0.0
M. Moderaterne,Langeland,2015,0.0
M. Moderaterne,Langeland,2019,0.0
M. Moderaterne,Langeland,2022,8.072528564331844
M. Moderaterne,Middelfart,2007,0.0
M. Moderaterne,Middelfart,2011,0.0
M. Moderaterne,Middelfart,2015,0.0
M. Moderaterne,Middelfart,2019,0.0
M. Moderaterne,Middelfart,2022,10.629813518902225
M. Moderaterne,Nordfyns,2007,0.0
M. Moderaterne,Nordfyns,2011,0.0
M. Moderaterne,Nordfyns,2015,0.0
M. Moderaterne,Nordfyns,2019,0.0
M. Moderaterne,Nordfyns,2022,8.800304961063008
M. Moderaterne,Nyborg,2007,0.0
M. Moderaterne,Nyborg,2011,0.0
M. Moderaterne,Nyborg,2015,0.0
M. Moderaterne,Nyborg,2019,0.0
M. Moderaterne,Nyborg,2022,9.0702274975272
M. Moderaterne,Odense,2007,0.0
M. Moderaterne,Odense,2011,0.0
M. Moderaterne,Odense,2015,0.0
M. Moderaterne,Odense,2019,0.0
M. Moderaterne,Odense,2022,10.82645427576422
M. Moderaterne,Svendborg,2007,0.0
M. Moderaterne,Svendborg,2011,0.0
M. Moderaterne,Svendborg,2015,0.0
M. Moderaterne,Svendborg,2019,0.0
M. Moderaterne,Svendborg,2022,9.517903791856876
M. Moderaterne,Ærø,2007,0.0
M. Moderaterne,Ærø,2011,0.0
M. Moderaterne,Ærø,2015,0.0
M. Moderaterne,Ærø,2019,0.0
M. Moderaterne,Ærø,2022,8.307926829268293
M. Moderaterne,Billund,2007,0.0
M. Moderaterne,Billund,2011,0.0
M. Moderaterne,Billund,2015,0.0
M. Moderaterne,Billund,2019,0.0
M. Moderaterne,Billund,2022,8.5768082067264
M. Moderaterne,Esbjerg,2007,0.0
M. Moderaterne,Esbjerg,2011,0.0
M. Moderaterne,Esbjerg,2015,0.0
M. Moderaterne,Esbjerg,2019,0.0
M. Moderaterne,Esbjerg,2022,8.75848605809854
M. Moderaterne,Fanø,2007,0.0
M. Moderaterne,Fanø,2011,0.0
M. Moderaterne,Fanø,2015,0.0
M. Moderaterne,Fanø,2019,0.0
M. Moderaterne,Fanø,2022,9.33786078098472
M. Moderaterne,Fredericia,2007,0.0
M. Moderaterne,Fredericia,2011,0.0
M. Moderaterne,Fredericia,2015,0.0
M. Moderaterne,Fredericia,2019,0.0
M. Moderaterne,Fredericia,2022,10.130250732660372
M. Moderaterne,Haderslev,2007,0.0
M. Moderaterne,Haderslev,2011,0.0
M. Moderaterne,Haderslev,2015,0.0
M. Moderaterne,Haderslev,2019,0.0
M. Moderaterne,Haderslev,2022,8.237252231805114
M. Moderaterne,Kolding,2007,0.0
M. Moderaterne,Kolding,2011,0.0
M. Moderaterne,Kolding,2015,0.0
M. Moderaterne,Kolding,2019,0.0
M. Moderaterne,Kolding,2022,10.232683496541192
M. Moderaterne,Sønderborg,2007,0.0
M. Moderaterne,Sønderborg,2011,0.0
M. Moderaterne,Sønderborg,2015,0.0
M. Moderaterne,Sønderborg,2019,0.0
M. Moderaterne,Sønderborg,2022,8.437845813353006
M. Moderaterne,Tønder,2007,0.0
M. Moderaterne,Tønder,2011,0.0
M. Moderaterne,Tønder,2015,0.0
M. Moderaterne,Tønder,2019,0.0
M. Moderaterne,Tønder,2022,12.638031068688003
M. Moderaterne,Varde,2007,0.0
M. Moderaterne,Varde,2011,0.0
M. Moderaterne,Varde,2015,0.0
M. Moderaterne,Varde,2019,0.0
M. Moderaterne,Varde,2022,8.388491601530019
M. Moderaterne,Vejen,2007,0.0
M. Moderaterne,Vejen,2011,0.0
M. Moderaterne,Vejen,2015,0.0
M. Moderaterne,Vejen,2019,0.0
M. Moderaterne,Vejen,2022,8.30383774110161
M. Moderaterne,Vejle,2007,0.0
M. Moderaterne,Vejle,2011,0.0
M. Moderaterne,Vejle,2015,0.0
M. Moderaterne,Vejle,2019,0.0
M. Moderaterne,Vejle,2022,10.315255294417828
M. Moderaterne,Aabenraa,2007,0.0
M. Moderaterne,Aabenraa,2011,0.0
M. Moderaterne,Aabenraa,2015,0.0
M. Moderaterne,Aabenraa,2019,0.0
M. Moderaterne,Aabenraa,2022,8.140918828850273
M. Moderaterne,Favrskov,2007,0.0
M. Moderaterne,Favrskov,2011,0.0
M. Moderaterne,Favrskov,2015,0.0
M. Moderaterne,Favrskov,2019,0.0
M. Moderaterne,Favrskov,2022,8.393871351208558
M. Moderaterne,Hedensted,2007,0.0
M. Moderaterne,Hedensted,2011,0.0
M. Moderaterne,Hedensted,2015,0.0
M. Moderaterne,Hedensted,2019,0.0
M. Moderaterne,Hedensted,2022,8.990950998804848
M. Moderaterne,Horsens,2007,0.0
M. Moderaterne,Horsens,2011,0.0
M. Moderaterne,Horsens,2015,0.0
M. Moderaterne,Horsens,2019,0.0
M. Moderaterne,Horsens,2022,9.198813056379821
M. Moderaterne,Norddjurs,2007,0.0
M. Moderaterne,Norddjurs,2011,0.0
M. Moderaterne,Norddjurs,2015,0.0
M. Moderaterne,Norddjurs,2019,0.0
M. Moderaterne,Norddjurs,2022,5.9225011008366355
M. Moderaterne,Odder,2007,0.0
M. Moderaterne,Odder,2011,0.0
M. Moderaterne,Odder,2015,0.0
M. Moderaterne,Odder,2019,0.0
M. Moderaterne,Odder,2022,8.651618455020852
M. Moderaterne,Randers,2007,0.0
M. Moderaterne,Randers,2011,0.0
M. Moderaterne,Randers,2015,0.0
M. Moderaterne,Randers,2019,0.0
M. Moderaterne,Randers,2022,6.644794910653322
M. Moderaterne,Samsø,2007,0.0
M. Moderaterne,Samsø,2011,0.0
M. Moderaterne,Samsø,2015,0.0
M. Moderaterne,Samsø,2019,0.0
M. Moderaterne,Samsø,2022,6.041335453100159
M. Moderaterne,Silkeborg,2007,0.0
M. Moderaterne,Silkeborg,2011,0.0
M. Moderaterne,Silkeborg,2015,0.0
M. Moderaterne,Silkeborg,2019,0.0
M. Moderaterne,Silkeborg,2022,9.417301440978118
M. Moderaterne,Skanderborg,2007,0.0
M. Moderaterne,Skanderborg,2011,0.0
M. Moderaterne,Skanderborg,2015,0.0
M. Moderaterne,Skanderborg,2019,0.0
M. Moderaterne,Skanderborg,2022,9.854807644821966
M. Moderaterne,Syddjurs,2007,0.0
M. Moderaterne,Syddjurs,2011,0.0
M. Moderaterne,Syddjurs,2015,0.0
M. Moderaterne,Syddjurs,2019,0.0
M. Moderaterne,Syddjurs,2022,8.222158807162732
M. Moderaterne,Aarhus,2007,0.0
M. Moderaterne,Aarhus,2011,0.0
M. Moderaterne,Aarhus,2015,0.0
M. Moderaterne,Aarhus,2019,0.0
M. Moderaterne,Aarhus,2022,9.255590782866111
M. Moderaterne,Herning,2007,0.0
M. Moderaterne,Herning,2011,0.0
M. Moderaterne,Herning,2015,0.0
M. Moderaterne,Herning,2019,0.0
M. Moderaterne,Herning,2022,7.795748443429245
M. Moderaterne,Holstebro,2007,0.0
M. Moderaterne,Holstebro,2011,0.0
M. Moderaterne,Holstebro,2015,0.0
M. Moderaterne,Holstebro,2019,0.0
M. Moderaterne,Holstebro,2022,5.178100263852243
M. Moderaterne,Ikast-Brande,2007,0.0
M. Moderaterne,Ikast-Brande,2011,0.0
M. Moderaterne,Ikast-Brande,2015,0.0
M. Moderaterne,Ikast-Brande,2019,0.0
M. Moderaterne,Ikast-Brande,2022,7.4308755760368665
M. Moderaterne,Lemvig,2007,0.0
M. Moderaterne,Lemvig,2011,0.0
M. Moderaterne,Lemvig,2015,0.0
M. Moderaterne,Lemvig,2019,0.0
M. Moderaterne,Lemvig,2022,4.704290376502428
M. Moderaterne,Ringkøbing-Skjern,2007,0.0
M. Moderaterne,Ringkøbing-Skjern,2011,0.0
M. Moderaterne,Ringkøbing-Skjern,2015,0.0
M. Moderaterne,Ringkøbing-Skjern,2019,0.0
M. Moderaterne,Ringkøbing-Skjern,2022,6.399670907648459
M. Moderaterne,Skive,2007,0.0
M. Moderaterne,Skive,2011,0.0
M. Moderaterne,Skive,2015,0.0
M. Moderaterne,Skive,2019,0.0
M. Moderaterne,Skive,2022,5.221263763237253
M. Moderaterne,Struer,2007,0.0
M. Moderaterne,Struer,2011,0.0
M. Moderaterne,Struer,2015,0.0
M. Moderaterne,Struer,2019,0.0
M. Moderaterne,Struer,2022,5.300967937084089
M. Moderaterne,Viborg,2007,0.0
M. Moderaterne,Viborg,2011,0.0
M. Moderaterne,Viborg,2015,0.0
M. Moderaterne,Viborg,2019,0.0
M. Moderaterne,Viborg,2022,5.566694185635098
M. Moderaterne,Brønderslev,2007,0.0
M. Moderaterne,Brønderslev,2011,0.0
M. Moderaterne,Brønderslev,2015,0.0
M. Moderaterne,Brønderslev,2019,0.0
M. Moderaterne,Brønderslev,2022,5.784357048166151
M. Moderaterne,Frederikshavn,2007,0.0
M. Moderaterne,Frederikshavn,2011,0.0
M. Moderaterne,Frederikshavn,2015,0.0
M. Moderaterne,Frederikshavn,2019,0.0
M. Moderaterne,Frederikshavn,2022,6.063345936763659
M. Moderaterne,Hjørring,2007,0.0
M. Moderaterne,Hjørring,2011,0.0
M. Moderaterne,Hjørring,2015,0.0
M. Moderaterne,Hjørring,2019,0.0
M. Moderaterne,Hjørring,2022,6.3365642297192375
M. Moderaterne,Jammerbugt,2007,0.0
M. Moderaterne,Jammerbugt,2011,0.0
M. Moderaterne,Jammerbugt,2015,0.0
M. Moderaterne,Jammerbugt,2019,0.0
M. Moderaterne,Jammerbugt,2022,5.677376887316411
M. Moderaterne,Læsø,2007,0.0
M. Moderaterne,Læsø,2011,0.0
M. Moderaterne,Læsø,2015,0.0
M. Moderaterne,Læsø,2019,0.0
M. Moderaterne,Læsø,2022,6.178861788617886
M. Moderaterne,Mariagerfjord,2007,0.0
M. Moderaterne,Mariagerfjord,2011,0.0
M. Moderaterne,Mariagerfjord,2015,0.0
M. Moderaterne,Mariagerfjord,2019,0.0
M. Moderaterne,Mariagerfjord,2022,5.234159779614325
M. Moderaterne,Morsø,2007,0.0
M. Moderaterne,Morsø,2011,0.0
M. Moderaterne,Morsø,2015,0.0
M. Moderaterne,Morsø,2019,0.0
M. Moderaterne,Morsø,2022,5.136284858988499
M. Moderaterne,Rebild,2007,0.0
M. Moderaterne,Rebild,2011,0.0
M. Moderaterne,Rebild,2015,0.0
M. Moderaterne,Rebild,2019,0.0
M. Moderaterne,Rebild,2022,6.4769381746810595
M. Moderaterne,Thisted,2007,0.0
M. Moderaterne,Thisted,2011,0.0
M. Moderaterne,Thisted,2015,0.0
M. Moderaterne,Thisted,2019,0.0
M. Moderaterne,Thisted,2022,5.446875233330845
M. Moderaterne,Vesthimmerlands,2007,0.0
M. Moderaterne,Vesthimmerlands,2011,0.0
M. Moderaterne,Vesthimmerlands,2015,0.0
M. Moderaterne,Vesthimmerlands,2019,0.0
M. Moderaterne,Vesthimmerlands,2022,4.699607986142766
M. Moderaterne,Aalborg,2007,0.0
M. Moderaterne,Aalborg,2011,0.0
M. Moderaterne,Aalborg,2015,0.0
M. Moderaterne,Aalborg,2019,0.0
M. Moderaterne,Aalborg,2022,7.2401164428584845
O. Dansk Folkeparti,København,2007,10.070812428197755
O. Dansk Folkeparti,København,2011,7.736742859770961
O. Dansk Folkeparti,København,2015,10.161547935476717
O. Dansk Folkeparti,København,2019,3.6531657750983557
O. Dansk Folkeparti,København,2022,1.3650976373310124
O. Dansk Folkeparti,Frederiksberg,2007,8.869477846562733
O. Dansk Folkeparti,Frederiksberg,2011,6.978211362097618
O. Dansk Folkeparti,Frederiksberg,2015,9.634464349087319
O. Dansk Folkeparti,Frederiksberg,2019,3.6991425624605534
O. Dansk Folkeparti,Frederiksberg,2022,1.3297708037313893
O. Dansk Folkeparti,Dragør,2007,14.78937728937729
O. Dansk Folkeparti,Dragør,2011,13.998453209590101
O. Dansk Folkeparti,Dragør,2015,21.511692341793196
